message_id,message_text,label,scam_type,platform,contains_link,btc_address_present,urgency_level,promised_return_pct,sentiment_score,message_length,created_at
MSG09399,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Twitter,No,No,medium,200.0,0.635,43,2024-11-25 05:21:00
MSG09400,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,0.252,48,2024-06-14 18:42:00
MSG09401,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,medium,,0.322,45,2024-08-16 18:01:00
MSG09402,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,-0.511,37,2024-05-01 13:12:00
MSG09403,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Telegram,No,Yes,high,50.0,0.071,55,2024-07-15 20:41:00
MSG09404,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,-0.415,47,2024-02-28 09:07:00
MSG09405,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,WhatsApp,No,Yes,low,200.0,-0.566,47,2024-01-05 10:41:00
MSG09406,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,high,,0.123,47,2024-12-19 22:08:00
MSG09407,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.253,40,2024-05-23 12:35:00
MSG09408,Tips for long-term crypto investment.,legit,none,Telegram,No,No,medium,,-0.888,37,2024-03-24 19:11:00
MSG09409,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,Twitter,No,No,medium,,0.874,43,2024-12-04 02:43:00
MSG09410,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,low,,0.63,45,2024-12-03 16:30:00
MSG09411,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,WhatsApp,Yes,No,high,,-0.138,69,2024-09-12 00:18:00
MSG09412,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,medium,,0.768,48,2024-06-18 21:53:00
MSG09413,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Telegram,Yes,No,medium,,-0.176,69,2024-11-27 00:42:00
MSG09414,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,medium,,-0.532,40,2024-08-29 01:30:00
MSG09415,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,WhatsApp,No,No,low,200.0,0.181,43,2024-03-21 19:01:00
MSG09416,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Discord,No,No,low,50.0,-0.897,43,2024-01-19 03:32:00
MSG09417,Urgent: Your wallet is compromised. Verify immediately.,scam,ponzi,Telegram,No,No,high,100.0,-0.175,55,2024-12-06 21:47:00
MSG09418,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,WhatsApp,Yes,Yes,low,100.0,-0.073,69,2024-02-06 00:14:00
MSG09419,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,-0.88,47,2024-12-12 00:48:00
MSG09420,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,-0.127,40,2024-08-22 04:32:00
MSG09421,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Discord,No,No,medium,200.0,-0.67,43,2024-02-01 04:29:00
MSG09422,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,high,,-0.541,48,2024-10-31 13:21:00
MSG09423,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,WhatsApp,Yes,Yes,high,50.0,0.297,69,2024-04-18 05:34:00
MSG09424,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Discord,No,Yes,low,200.0,0.885,43,2024-09-07 16:43:00
MSG09425,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,low,,0.396,47,2024-02-24 02:18:00
MSG09426,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,high,,0.943,47,2024-03-19 19:48:00
MSG09427,Tips for long-term crypto investment.,legit,none,Discord,No,No,high,,-0.637,37,2024-07-18 01:20:00
MSG09428,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Twitter,Yes,No,low,100.0,0.817,69,2024-01-20 02:55:00
MSG09429,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Twitter,No,Yes,low,50.0,-0.884,43,2024-07-03 18:47:00
MSG09430,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Discord,No,No,medium,200.0,-0.548,47,2024-08-08 07:29:00
MSG09431,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,Yes,high,,0.24,43,2024-10-06 19:30:00
MSG09432,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,low,,-0.619,45,2024-11-19 02:15:00
MSG09433,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,medium,,0.56,40,2024-09-07 12:56:00
MSG09434,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,Twitter,Yes,No,high,,0.881,69,2024-11-27 14:34:00
MSG09435,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Telegram,No,Yes,high,50.0,-0.179,47,2024-07-30 15:42:00
MSG09436,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Email,No,Yes,medium,100.0,0.785,43,2024-02-18 10:58:00
MSG09437,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,medium,,0.732,47,2024-11-18 21:39:00
MSG09438,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Email,No,No,low,100.0,0.047,43,2024-02-15 16:56:00
MSG09439,Blockchain technology explained in simple terms.,legit,none,Email,No,No,low,,0.24,48,2024-10-22 05:40:00
MSG09440,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,WhatsApp,No,No,medium,200.0,-0.497,43,2024-02-17 20:21:00
MSG09441,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,WhatsApp,No,No,medium,50.0,-0.111,47,2024-04-26 07:08:00
MSG09442,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Telegram,No,Yes,low,50.0,-0.451,55,2024-04-10 16:25:00
MSG09443,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,high,,0.167,47,2024-02-23 03:51:00
MSG09444,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,medium,,-0.611,45,2024-11-16 09:49:00
MSG09445,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,low,,-0.905,48,2024-06-28 17:53:00
MSG09446,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Telegram,Yes,Yes,high,,-0.877,69,2024-08-08 09:07:00
MSG09447,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,medium,,0.651,47,2024-07-08 11:43:00
MSG09448,Tips for long-term crypto investment.,legit,none,Telegram,No,No,high,,-0.595,37,2024-08-03 08:28:00
MSG09449,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Twitter,Yes,No,medium,200.0,-0.938,69,2024-05-08 23:31:00
MSG09450,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Twitter,No,Yes,high,50.0,0.589,47,2024-11-28 22:49:00
MSG09451,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Telegram,No,Yes,medium,100.0,0.492,43,2024-10-10 10:55:00
MSG09452,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Twitter,No,Yes,medium,50.0,-0.764,47,2024-12-19 15:12:00
MSG09453,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,high,,0.359,47,2024-04-09 06:16:00
MSG09454,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Twitter,No,No,high,100.0,0.899,47,2024-10-13 13:15:00
MSG09455,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,WhatsApp,No,Yes,medium,100.0,0.323,43,2024-10-08 19:58:00
MSG09456,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,-0.082,48,2024-03-11 17:33:00
MSG09457,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,medium,,-0.423,47,2024-05-11 07:42:00
MSG09458,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,WhatsApp,No,No,medium,100.0,-0.375,47,2024-06-12 09:31:00
MSG09459,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,high,,-0.779,45,2024-09-29 00:02:00
MSG09460,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,WhatsApp,Yes,No,low,50.0,0.956,69,2024-04-15 18:58:00
MSG09461,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,low,,0.71,48,2024-08-01 06:38:00
MSG09462,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Twitter,No,No,medium,,0.516,43,2024-03-20 03:57:00
MSG09463,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,Discord,No,No,medium,,0.081,47,2024-07-04 00:13:00
MSG09464,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,-0.097,48,2024-03-18 03:50:00
MSG09465,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,-0.357,48,2024-01-11 05:55:00
MSG09466,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Twitter,No,Yes,low,50.0,-0.929,43,2024-02-11 06:19:00
MSG09467,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Telegram,No,No,low,,0.284,43,2024-11-28 08:21:00
MSG09468,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,low,,-0.947,47,2024-06-15 18:09:00
MSG09469,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Discord,No,Yes,medium,,0.157,43,2024-11-10 06:35:00
MSG09470,Invest now and double your Bitcoin in 24 hours.,scam,phishing,WhatsApp,No,No,medium,200.0,-0.811,47,2024-07-16 05:17:00
MSG09471,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,low,,-0.186,40,2024-09-21 18:03:00
MSG09472,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,WhatsApp,Yes,No,low,,0.997,69,2024-04-10 12:32:00
MSG09473,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Twitter,Yes,Yes,low,200.0,0.779,69,2024-01-14 20:44:00
MSG09474,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Telegram,No,No,medium,200.0,-0.593,43,2024-07-03 00:07:00
MSG09475,Tips for long-term crypto investment.,legit,none,Email,No,No,low,,-0.137,37,2024-10-28 13:47:00
MSG09476,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,-0.981,40,2024-08-06 14:59:00
MSG09477,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Twitter,Yes,No,low,200.0,0.025,69,2024-12-12 18:13:00
MSG09478,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,low,,-0.459,40,2024-11-28 05:13:00
MSG09479,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Discord,Yes,Yes,high,50.0,0.519,69,2024-12-24 17:38:00
MSG09480,How to secure your crypto wallet effectively.,legit,none,Email,No,No,high,,0.012,45,2024-06-05 11:33:00
MSG09481,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,high,,0.331,37,2024-06-04 18:38:00
MSG09482,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Email,No,No,medium,,-0.839,47,2024-04-07 07:17:00
MSG09483,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Discord,Yes,Yes,high,50.0,0.055,69,2024-04-19 20:53:00
MSG09484,Elon Musk BTC giveaway! Limited time offer.,scam,investment,WhatsApp,No,Yes,medium,50.0,0.214,43,2024-06-03 23:36:00
MSG09485,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Telegram,No,Yes,low,200.0,0.509,43,2024-08-11 15:18:00
MSG09486,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,medium,,-0.115,40,2024-01-21 04:34:00
MSG09487,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,low,,-0.319,48,2024-04-09 14:34:00
MSG09488,Invest now and double your Bitcoin in 24 hours.,scam,investment,Telegram,No,No,medium,,0.4,47,2024-10-22 16:59:00
MSG09489,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,medium,,-0.481,40,2024-08-11 23:25:00
MSG09490,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,WhatsApp,Yes,No,low,50.0,-0.841,69,2024-01-17 23:37:00
MSG09491,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Twitter,No,Yes,high,200.0,-0.713,43,2024-08-09 03:28:00
MSG09492,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Email,Yes,Yes,low,,-0.848,69,2024-07-08 16:26:00
MSG09493,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,low,,-0.883,40,2024-11-08 11:14:00
MSG09494,Invest now and double your Bitcoin in 24 hours.,scam,investment,Twitter,No,Yes,high,200.0,0.676,47,2024-04-17 03:37:00
MSG09495,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,WhatsApp,No,No,medium,100.0,-0.581,43,2024-05-14 14:22:00
MSG09496,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,WhatsApp,Yes,No,medium,50.0,-0.434,69,2024-02-10 11:55:00
MSG09497,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,WhatsApp,No,Yes,high,100.0,0.434,47,2024-12-17 22:38:00
MSG09498,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,low,,-0.058,45,2024-02-17 10:48:00
MSG09499,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,medium,,-0.917,48,2024-01-17 07:18:00
MSG09500,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Twitter,No,No,medium,200.0,0.221,43,2024-04-05 11:12:00
MSG09501,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,Yes,low,100.0,0.512,69,2024-09-26 06:24:00
MSG09502,Latest Bitcoin market update and trends.,legit,none,Email,No,No,medium,,0.944,40,2024-07-07 09:08:00
MSG09503,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Telegram,No,Yes,high,50.0,-0.808,47,2024-03-28 09:29:00
MSG09504,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Email,No,Yes,low,100.0,0.533,55,2024-10-18 16:17:00
MSG09505,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Twitter,No,No,low,200.0,-0.899,55,2024-05-08 22:32:00
MSG09506,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,high,,0.957,45,2024-08-28 23:05:00
MSG09507,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,Discord,No,No,medium,50.0,-0.395,43,2024-07-21 10:53:00
MSG09508,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,-0.87,40,2024-08-07 22:08:00
MSG09509,Tips for long-term crypto investment.,legit,none,Discord,No,No,high,,0.893,37,2024-09-19 13:27:00
MSG09510,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,WhatsApp,Yes,Yes,high,,0.384,69,2024-06-10 21:25:00
MSG09511,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Email,No,No,low,50.0,0.814,47,2024-12-10 17:33:00
MSG09512,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Email,No,No,medium,,0.078,43,2024-08-03 22:59:00
MSG09513,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,low,,-0.492,45,2024-02-08 01:42:00
MSG09514,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,Telegram,No,No,high,100.0,0.269,43,2024-03-14 13:02:00
MSG09515,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Twitter,No,No,low,,0.454,43,2024-02-16 12:03:00
MSG09516,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,medium,,-0.542,48,2024-08-31 23:08:00
MSG09517,How to secure your crypto wallet effectively.,legit,none,Email,No,No,low,,-0.671,45,2024-11-04 18:51:00
MSG09518,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Twitter,No,No,medium,200.0,-0.175,43,2024-02-01 15:25:00
MSG09519,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,high,,-0.338,45,2024-08-09 04:22:00
MSG09520,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,high,,-0.762,47,2024-04-05 20:16:00
MSG09521,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,low,,-0.691,47,2024-09-30 16:05:00
MSG09522,Blockchain technology explained in simple terms.,legit,none,Email,No,No,medium,,0.441,48,2024-12-03 15:51:00
MSG09523,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Twitter,Yes,Yes,medium,100.0,-0.727,69,2024-12-09 11:53:00
MSG09524,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Discord,No,Yes,low,,0.416,55,2024-07-02 16:07:00
MSG09525,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Twitter,No,No,low,100.0,0.663,43,2024-10-06 23:26:00
MSG09526,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,WhatsApp,Yes,No,high,,-0.789,69,2024-05-01 22:52:00
MSG09527,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,medium,,0.117,47,2024-10-22 15:44:00
MSG09528,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,high,,-0.934,40,2024-08-19 06:54:00
MSG09529,Urgent: Your wallet is compromised. Verify immediately.,scam,ponzi,Email,No,Yes,high,200.0,-0.342,55,2024-05-14 03:21:00
MSG09530,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Twitter,No,Yes,medium,200.0,-0.721,55,2024-07-29 22:37:00
MSG09531,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Discord,No,Yes,high,,0.412,43,2024-11-06 06:29:00
MSG09532,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,low,,0.23,37,2024-06-28 05:52:00
MSG09533,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Telegram,No,No,medium,,-0.983,43,2024-01-06 06:07:00
MSG09534,Latest Bitcoin market update and trends.,legit,none,Email,No,No,high,,0.27,40,2024-04-18 00:06:00
MSG09535,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,high,,-0.161,45,2024-10-08 07:29:00
MSG09536,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,medium,,0.688,47,2024-08-26 18:37:00
MSG09537,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Email,Yes,Yes,medium,200.0,-0.723,69,2024-05-17 04:48:00
MSG09538,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Email,No,Yes,high,,0.473,43,2024-09-02 12:34:00
MSG09539,Invest now and double your Bitcoin in 24 hours.,scam,investment,Discord,No,Yes,high,,0.159,47,2024-03-28 10:53:00
MSG09540,Tips for long-term crypto investment.,legit,none,Email,No,No,high,,0.238,37,2024-02-14 12:05:00
MSG09541,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Telegram,No,Yes,medium,200.0,0.528,43,2024-04-07 14:02:00
MSG09542,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Telegram,Yes,No,low,,0.018,69,2024-01-25 08:56:00
MSG09543,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,low,,-0.447,45,2024-12-18 11:22:00
MSG09544,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,WhatsApp,No,No,high,200.0,0.464,43,2024-11-05 09:48:00
MSG09545,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Discord,Yes,No,high,,-0.985,69,2024-04-23 15:23:00
MSG09546,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Telegram,No,No,high,100.0,-0.297,43,2024-09-05 12:04:00
MSG09547,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Email,Yes,No,medium,,-0.122,69,2024-02-25 20:32:00
MSG09548,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,high,,0.253,47,2024-09-06 13:46:00
MSG09549,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Discord,Yes,No,low,100.0,0.675,69,2024-07-23 12:22:00
MSG09550,Latest Bitcoin market update and trends.,legit,none,Email,No,No,medium,,-0.25,40,2024-11-08 20:10:00
MSG09551,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,-0.583,40,2024-05-14 00:56:00
MSG09552,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Discord,No,Yes,low,100.0,0.965,43,2024-02-28 05:56:00
MSG09553,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,-0.163,48,2024-03-14 19:20:00
MSG09554,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,WhatsApp,No,Yes,medium,50.0,0.412,55,2024-01-19 18:31:00
